entry_time,exit_time,direction,setup_type,entry_price,exit_price,pnl,exit_reason,risk_distance,planned_sl,planned_tp,R,signal_bar_time,range_high,range_low,sweep_bar_idx,compression_atr,partial_tp_hit,partial_exit_time,partial_exit_price,best_price
2022-02-07 23:25:00+00:00,2022-02-08 00:20:00+00:00,LONG,VCLSMB,14625.399,14603.739708934865,-1.0,SL,21.659291065134312,14603.739708934865,14668.717582130268,-1.0,2022-02-07 23:20:00+00:00,14606.189,14606.189,115764,8.164303550450164,False,,,14625.399
2022-02-10 23:15:00+00:00,2022-02-10 23:25:00+00:00,LONG,VCLSMB,14716.399,14695.68326634181,-1.0,SL,20.715733658189492,14695.68326634181,14757.830467316378,-1.0,2022-02-10 23:10:00+00:00,14698.729,14698.729,116628,10.152445527295592,False,,,14716.399
2022-02-14 23:10:00+00:00,2022-02-15 00:30:00+00:00,LONG,VCLSMB,14295.879,14268.37874785778,-1.0,SL,27.500252142221143,14268.37874785778,14350.879504284443,-1.0,2022-02-14 23:05:00+00:00,14271.259,14271.259,117780,9.600840474065201,False,,,14295.879
2022-03-10 23:50:00+00:00,2022-03-11 00:50:00+00:00,LONG,VCLSMB,13614.399,13578.510748601386,-1.0,SL,35.88825139861365,13578.510748601386,13686.175502797227,-1.0,2022-03-10 23:45:00+00:00,13581.219,13581.219,124692,9.027504662041508,False,,,13614.399
2022-03-15 23:40:00+00:00,2022-03-16 00:15:00+00:00,LONG,VCLSMB,13466.469,13432.320223285447,-1.0,SL,34.148776714551786,13432.320223285447,13534.766553429103,-1.0,2022-03-15 23:35:00+00:00,13450.259,13435.219,126122,9.662589048504241,False,,,13466.469
2022-03-29 22:10:00+00:00,2022-03-29 23:45:00+00:00,SHORT,VCLSMB,15202.209,15218.958498223905,-1.0,SL,16.749498223904084,15218.958498223905,15168.710003552193,-1.0,2022-03-29 22:05:00+00:00,15217.289,15217.289,130152,5.5649940796798685,False,,,15202.209
2022-04-01 00:20:00+00:00,2022-04-01 02:55:00+00:00,SHORT,VCLSMB,14897.127,14917.137754706155,-1.0,SL,20.01075470615433,14917.137754706155,14857.105490587692,-1.0,2022-04-01 00:15:00+00:00,14914.569,14914.569,130728,8.562515687181941,False,,,14897.127
2022-04-13 23:40:00+00:00,2022-04-13 23:40:00+00:00,SHORT,VCLSMB,14208.939,14212.466503953614,-1.0,SL,3.527503953613632,14212.466503953614,14201.883992092773,-1.0,2022-04-13 23:35:00+00:00,14210.889,14210.889,134472,5.258346512050048,False,,,14208.939
2022-04-18 23:50:00+00:00,2022-04-19 00:45:00+00:00,LONG,VCLSMB,13993.119,13960.10262097095,-1.0,SL,33.01637902904986,13960.10262097095,14059.1517580581,-1.0,2022-04-18 23:45:00+00:00,13962.299,13962.299,135912,7.321263430167683,False,,,13993.119
2022-04-25 00:10:00+00:00,2022-04-25 07:25:00+00:00,SHORT,VCLSMB,13272.249,13324.910613939473,-1.0,SL,52.66161393947368,13324.910613939473,13166.925772121052,-1.0,2022-04-25 00:05:00+00:00,13319.589,13319.589,137640,17.738713131577832,False,,,13272.249
2022-04-26 22:10:00+00:00,2022-04-27 06:30:00+00:00,LONG,VCLSMB,12960.129,13101.584262394586,2.0,TP,70.7276311972928,12889.401368802708,13101.584262394586,2.0,2022-04-26 22:05:00+00:00,12894.499,12894.499,138216,16.992103990970953,False,,,12960.129
2022-05-16 23:50:00+00:00,2022-05-17 01:35:00+00:00,LONG,VCLSMB,12266.259,12314.416580028961,2.0,TP,24.078790014480546,12242.18020998552,12314.416580028961,2.0,2022-05-16 23:45:00+00:00,12244.189,12244.189,143976,6.695966714938048,False,,,12266.259
2022-05-26 22:20:00+00:00,2022-05-27 00:40:00+00:00,LONG,VCLSMB,12281.997,12248.08040025469,-1.0,SL,33.91659974530921,12248.08040025469,12349.830199490618,-1.0,2022-05-26 22:15:00+00:00,12250.089,12250.089,146856,6.695332484366841,False,,,12281.997
2022-05-30 22:10:00+00:00,2022-05-30 23:55:00+00:00,SHORT,VCLSMB,12775.897,12807.243405155228,-1.0,SL,31.34640515522733,12807.243405155228,12713.204189689546,-1.0,2022-05-30 22:05:00+00:00,12806.099,12806.099,148008,3.8146838507602956,False,,,12775.897
2022-06-02 00:20:00+00:00,2022-06-02 00:25:00+00:00,LONG,VCLSMB,12550.577,12571.912212058525,2.0,TP,10.66760602926297,12539.909393970736,12571.912212058525,2.0,2022-06-02 00:15:00+00:00,12543.469,12543.469,148584,11.865353430877096,False,,,12550.577
2022-06-08 23:55:00+00:00,2022-06-09 00:00:00+00:00,SHORT,VCLSMB,12614.519,12624.456778257476,-1.0,SL,9.937778257475657,12624.456778257476,12594.643443485049,-1.0,2022-06-08 23:50:00+00:00,12622.799,12604.519,150611,5.525927524916728,False,,,12614.519
2022-06-27 23:55:00+00:00,2022-06-27 23:55:00+00:00,SHORT,VCLSMB,12024.159,12033.511135304798,-1.0,SL,9.35213530479814,12033.511135304798,12005.454729390403,-1.0,2022-06-27 23:50:00+00:00,12031.889,12031.889,156072,5.4071176826638165,False,,,12024.159
2022-06-28 23:05:00+00:00,2022-06-28 23:20:00+00:00,SHORT,VCLSMB,11644.637,11652.26178326421,-1.0,SL,7.624783264209327,11652.26178326421,11629.387433471582,-1.0,2022-06-28 23:00:00+00:00,11650.399,11639.649,156362,6.209277547365429,False,,,11644.637
2022-06-30 22:10:00+00:00,2022-06-30 22:50:00+00:00,SHORT,VCLSMB,11457.267,11476.018947100081,-1.0,SL,18.751947100081452,11476.018947100081,11419.763105799837,-1.0,2022-06-30 22:05:00+00:00,11473.277,11473.277,156936,9.13982366693738,False,,,11457.267
2022-08-07 22:20:00+00:00,2022-08-08 02:15:00+00:00,SHORT,VCLSMB,13170.579,13189.174468502708,-1.0,SL,18.595468502708172,13189.174468502708,13133.388062994583,-1.0,2022-08-07 22:15:00+00:00,13187.609,13187.609,167880,5.2182283423573645,False,,,13170.579
2022-08-10 23:05:00+00:00,2022-08-11 00:10:00+00:00,LONG,VCLSMB,13359.789,13387.341470437845,2.0,TP,13.776235218922011,13346.012764781079,13387.341470437845,2.0,2022-08-10 23:00:00+00:00,13356.589,13347.229,168746,4.054117396404147,False,,,13359.789
2022-08-11 22:20:00+00:00,2022-08-11 23:35:00+00:00,SHORT,VCLSMB,13302.919,13313.162823513123,-1.0,SL,10.243823513123061,13313.162823513123,13282.431352973754,-1.0,2022-08-11 22:15:00+00:00,13311.519,13311.519,169032,5.479411710410134,False,,,13302.919
2022-08-19 00:05:00+00:00,2022-08-19 00:35:00+00:00,SHORT,VCLSMB,13495.009,13474.685476969216,2.0,TP,10.161761515391845,13505.170761515392,13474.685476969216,2.0,2022-08-19 00:00:00+00:00,13503.739,13503.739,171048,4.772538384643949,False,,,13495.009
2022-08-23 23:55:00+00:00,2022-08-24 00:00:00+00:00,SHORT,VCLSMB,12873.557,12883.374225400541,-1.0,SL,9.817225400540337,12883.374225400541,12853.92254919892,-1.0,2022-08-23 23:50:00+00:00,12881.999,12869.689,172490,4.584084668473438,False,,,12873.557
2022-08-25 00:35:00+00:00,2022-08-25 01:35:00+00:00,LONG,VCLSMB,12938.597,12961.586173299087,2.0,TP,11.494586649543635,12927.102413350456,12961.586173299087,2.0,2022-08-25 00:30:00+00:00,12940.899,12928.819,172781,5.721955498478065,False,,,12938.597
2022-08-31 00:10:00+00:00,2022-08-31 04:35:00+00:00,LONG,VCLSMB,12376.169,12443.838402795614,2.0,TP,33.834701397807294,12342.334298602193,12443.838402795614,2.0,2022-08-31 00:05:00+00:00,12363.259,12344.829,174505,8.315671326026472,False,,,12376.169
2022-09-15 00:05:00+00:00,2022-09-15 01:55:00+00:00,SHORT,VCLSMB,12154.929,12170.53462927424,-1.0,SL,15.605629274239618,12170.53462927424,12123.71774145152,-1.0,2022-09-15 00:00:00+00:00,12168.169,12142.339,178828,7.885430914134667,False,,,12154.929
2022-09-29 22:10:00+00:00,2022-09-30 00:35:00+00:00,LONG,VCLSMB,11193.659,11169.691091997429,-1.0,SL,23.967908002570766,11169.691091997429,11241.594816005141,-1.0,2022-09-29 22:05:00+00:00,11171.899,11171.899,183144,7.359693341902557,False,,,11193.659
2022-10-11 00:05:00+00:00,2022-10-11 00:05:00+00:00,SHORT,VCLSMB,10931.769,10914.366212307501,2.0,TP,8.70139384624963,10940.47039384625,10914.366212307501,2.0,2022-10-11 00:00:00+00:00,10937.699,10937.699,186312,9.23797948749676,False,,,10931.769
2022-10-16 22:30:00+00:00,2022-10-17 07:00:00+00:00,LONG,VCLSMB,10746.189,10813.781171795183,2.0,TP,33.79608589759118,10712.39291410241,10813.781171795183,2.0,2022-10-16 22:25:00+00:00,10714.359,10714.359,188040,6.553619658635115,False,,,10746.189
2022-11-09 00:50:00+00:00,2022-11-09 01:30:00+00:00,SHORT,VCLSMB,11052.189,11076.681504260585,-1.0,SL,24.49250426058461,11076.681504260585,11003.203991478831,-1.0,2022-11-09 00:45:00+00:00,11073.797,11039.499,194679,9.615014201946996,False,,,11052.189
2022-11-09 23:15:00+00:00,2022-11-09 23:45:00+00:00,SHORT,VCLSMB,10800.387,10813.431022225668,-1.0,SL,13.044022225667504,10813.431022225668,10774.298955548666,-1.0,2022-11-09 23:10:00+00:00,10811.769,10811.769,194964,5.540074085558819,False,,,10800.387
2022-11-22 00:05:00+00:00,2022-11-22 05:25:00+00:00,LONG,VCLSMB,11574.499,11560.594252981578,-1.0,SL,13.904747018421403,11560.594252981578,11602.308494036843,-1.0,2022-11-22 00:00:00+00:00,11562.199,11562.199,198420,5.349156728075599,False,,,11574.499
2022-11-25 00:10:00+00:00,2022-11-25 08:45:00+00:00,SHORT,VCLSMB,11882.217,11857.052917020377,2.0,TP,12.582041489811672,11894.799041489812,11857.052917020377,2.0,2022-11-25 00:05:00+00:00,11893.989,11893.989,199284,2.700138299377794,False,,,11882.217
2022-12-08 23:15:00+00:00,2022-12-08 23:35:00+00:00,LONG,VCLSMB,11645.549,11629.742360331127,-1.0,SL,15.806639668873686,11629.742360331127,11677.162279337748,-1.0,2022-12-08 23:10:00+00:00,11631.109,11631.109,203316,4.5554655629111345,False,,,11645.549
2022-12-11 23:15:00+00:00,2022-12-12 07:40:00+00:00,SHORT,VCLSMB,11530.579,11562.486260349853,-1.0,SL,31.90726034985346,11562.486260349853,11466.764479300293,-1.0,2022-12-11 23:10:00+00:00,11561.399,11561.399,204180,3.6242011661805877,False,,,11530.579
2022-12-14 00:45:00+00:00,2022-12-14 09:10:00+00:00,LONG,VCLSMB,11847.817,11823.453854149322,-1.0,SL,24.36314585067703,11823.453854149322,11896.543291701353,-1.0,2022-12-14 00:40:00+00:00,11825.859,11825.859,204756,8.017152835595919,False,,,11847.817
2022-12-21 23:10:00+00:00,2022-12-21 23:35:00+00:00,SHORT,VCLSMB,11243.409,11253.489748392749,-1.0,SL,10.080748392749229,11253.489748392749,11223.247503214501,-1.0,2022-12-21 23:05:00+00:00,11252.289,11252.289,207060,4.002494642495004,False,,,11243.409
2023-01-10 01:55:00+00:00,2023-01-10 02:20:00+00:00,LONG,VCLSMB,11095.349,11091.294726719907,-1.0,SL,4.054273280093184,11091.294726719907,11103.457546560187,-1.0,2023-01-10 01:50:00+00:00,11107.097,11093.199,212255,6.347577600310481,False,,,11095.349
2023-01-18 23:10:00+00:00,2023-01-19 00:05:00+00:00,LONG,VCLSMB,11419.839,11401.67413684897,-1.0,SL,18.16486315103066,11401.67413684897,11456.168726302061,-1.0,2023-01-18 23:05:00+00:00,11402.869,11402.869,214836,3.982877170103386,False,,,11419.839
2023-01-22 23:35:00+00:00,2023-01-23 02:05:00+00:00,SHORT,VCLSMB,11595.057,11604.5862485208,-1.0,SL,9.529248520799229,11604.5862485208,11575.998502958402,-1.0,2023-01-22 23:30:00+00:00,11603.569,11603.569,215988,3.3908284026684377,False,,,11595.057
2023-01-24 23:10:00+00:00,2023-01-25 01:55:00+00:00,SHORT,VCLSMB,11854.569,11743.444869170788,2.0,TP,55.56206541460597,11910.131065414605,11743.444869170788,2.0,2023-01-24 23:05:00+00:00,11907.379,11907.379,216564,9.173551382018209,False,,,11854.569
2023-01-31 23:15:00+00:00,2023-02-01 00:00:00+00:00,SHORT,VCLSMB,12046.647,12059.401726386364,-1.0,SL,12.754726386363473,12059.401726386364,12021.137547227274,-1.0,2023-01-31 23:10:00+00:00,12057.989,12057.989,218580,4.70908795454979,False,,,12046.647
2023-02-12 23:10:00+00:00,2023-02-13 08:40:00+00:00,SHORT,VCLSMB,12268.269,12300.472916326531,-1.0,SL,32.203916326530816,12300.472916326531,12203.861167346939,-1.0,2023-02-12 23:05:00+00:00,12299.259,12299.259,222036,4.046387755102016,False,,,12268.269
2023-02-20 23:10:00+00:00,2023-02-21 00:05:00+00:00,LONG,VCLSMB,12341.227,12331.53364805981,-1.0,SL,9.693351940190041,12331.53364805981,12360.61370388038,-1.0,2023-02-20 23:05:00+00:00,12331.857,12331.857,224340,1.0778398006283374,False,,,12341.227
2023-02-28 23:20:00+00:00,2023-03-01 00:05:00+00:00,SHORT,VCLSMB,12003.097,11986.633447130856,2.0,TP,8.231776434571657,12011.328776434571,11986.633447130856,2.0,2023-02-28 23:15:00+00:00,12010.059,12010.059,226644,4.232588115241054,False,,,12003.097
2023-03-29 22:40:00+00:00,2023-03-30 00:05:00+00:00,SHORT,VCLSMB,12828.819,12811.21352932967,2.0,TP,8.80273533516447,12837.621735335164,12811.21352932967,2.0,2023-03-29 22:35:00+00:00,12836.399,12836.399,234984,4.075784450545794,False,,,12828.819
2023-04-19 22:25:00+00:00,2023-04-19 23:30:00+00:00,SHORT,VCLSMB,13054.509,13031.306449001468,2.0,TP,11.601275499266194,13066.110275499266,13031.306449001468,2.0,2023-04-19 22:20:00+00:00,13065.069,13065.069,241032,3.4709183308903917,False,,,13054.509
2023-05-16 22:25:00+00:00,2023-05-16 22:35:00+00:00,SHORT,VCLSMB,13437.389,13427.855678023781,2.0,TP,4.766660988108924,13442.155660988108,13427.855678023781,2.0,2023-05-16 22:20:00+00:00,13441.119,13441.119,248808,3.4555366270273447,False,,,13437.389
2023-05-31 22:10:00+00:00,2023-05-31 22:20:00+00:00,SHORT,VCLSMB,14244.079,14256.08393504111,-1.0,SL,12.004935041110002,14256.08393504111,14220.06912991778,-1.0,2023-05-31 22:05:00+00:00,14254.759,14254.759,253128,4.416450137031487,False,,,14244.079
2023-06-06 22:20:00+00:00,2023-06-06 23:30:00+00:00,SHORT,VCLSMB,14554.779,14563.531981280628,-1.0,SL,8.752981280627864,14563.531981280628,14537.273037438745,-1.0,2023-06-06 22:15:00+00:00,14562.629,14562.629,254856,3.009937602091651,False,,,14554.779
2023-06-08 00:05:00+00:00,2023-06-08 01:40:00+00:00,LONG,VCLSMB,14311.297,14296.696389767932,-1.0,SL,14.600610232067993,14296.696389767932,14340.498220464136,-1.0,2023-06-08 00:00:00+00:00,14298.179,14298.179,255144,4.942034106891544,False,,,14311.297
2023-06-16 00:10:00+00:00,2023-06-16 05:55:00+00:00,SHORT,VCLSMB,15156.379,15175.938016385935,-1.0,SL,19.55901638593423,15175.938016385935,15117.260967228132,-1.0,2023-06-16 00:05:00+00:00,15174.389,15174.389,257448,5.16338795312211,False,,,15156.379
2023-07-05 23:30:00+00:00,2023-07-05 23:55:00+00:00,LONG,VCLSMB,15209.509,15199.612817890766,-1.0,SL,9.89618210923436,15199.612817890766,15229.301364218469,-1.0,2023-07-05 23:25:00+00:00,15200.509,15200.509,263208,2.9872736974491136,False,,,15209.509
2023-07-24 23:25:00+00:00,2023-07-25 00:05:00+00:00,LONG,VCLSMB,15455.289,15448.239564139129,-1.0,SL,7.049435860872109,15448.239564139129,15469.387871721745,-1.0,2023-07-24 23:20:00+00:00,15449.289,15449.289,268680,3.498119536239447,False,,,15455.289
2023-07-25 22:10:00+00:00,2023-07-26 14:55:00+00:00,SHORT,VCLSMB,15551.059,15437.072530771375,2.0,TP,56.993234614312314,15608.052234614312,15437.072530771375,2.0,2023-07-25 22:05:00+00:00,15605.069,15605.069,268968,9.944115381039506,False,,,15551.059
