timestamp,open,high,low,close
1772723280000,25110.686,25113.153,25092.338,25092.599
1772723340000,25092.099,25115.958,25091.838,25112.029
1772723400000,25111.708,25136.757,25110.381,25120.741
1772723460000,25120.889,25130.989,25099.173,25099.419
1772723520000,25101.151,25123.457,25097.433,25113.602
1772723580000,25113.157,25136.028,25104.903,25133.604
1772723640000,25133.832,25148.651,25132.236,25143.793
1772723700000,25144.239,25147.804,25128.379,25137.291
1772723760000,25136.726,25142.129,25099.481,25104.514
1772723820000,25104.753,25109.129,25085.041,25096.392
1772723880000,25097.284,25098.24,25075.405,25093.69
1772723940000,25093.831,25095.017,25071.083,25075.203
1772724000000,25075.333,25075.949,25054.589,25065.846
1772724060000,25066.129,25073.299,25051.421,25053.008
1772724120000,25053.095,25055.237,25017.963,25033.32
1772724180000,25033.581,25039.559,25020.749,25023.812
1772724240000,25023.66,25025.04,24991.345,24991.878
1772724300000,24991.486,24999.782,24981.657,24987.448
1772724360000,24987.002,24999.057,24979.27,24979.27
1772724420000,24980.031,24996.389,24968.014,24975.698
1772724480000,24975.24,24983.253,24960.5,24960.5
1772724540000,24960.359,24979.549,24960.021,24979.549
1772724600000,24979.299,24979.95,24913.669,24920.935
1772724660000,24921.032,24927.37,24903.874,24907.516
1772724720000,24907.95,24922.449,24899.536,24921.811
1772724780000,24920.344,24946.839,24916.104,24943.056
1772724840000,24943.328,24947.139,24926.944,24942.634
1772724900000,24941.178,24944.989,24927.148,24943.18
1772724960000,24944.594,24971.661,24943.378,24949.541
1772725020000,24948.932,24986.947,24948.932,24979.027
1772725080000,24978.646,24995.589,24969.132,24994.832
1772725140000,24995.104,25010.915,24986.005,25009.545
1772725200000,25011.415,25038.606,25011.273,25016.039
1772725260000,25016.099,25033.319,25011.124,25032.106
1772725320000,25031.92,25037.513,25014.114,25018.836
1772725380000,25019.299,25023.539,24985.641,24995.91
1772725440000,24995.715,25009.843,24989.506,25009.104
1772725500000,25008.969,25028.256,25005.658,25017.343
1772725560000,25017.68,25020.345,25000.513,25019.573
1772725620000,25019.715,25033.021,25015.295,25030.779
1772725680000,25030.25,25045.614,25018.992,25025.701
1772725740000,25025.495,25027.469,24999.921,25006.552
1772725800000,25007.302,25048.092,25003.378,25047.582
1772725860000,25046.832,25051.096,25036.483,25044.907
1772725920000,25045.527,25056.633,25037.192,25042.928
1772725980000,25043.308,25057.426,25037.323,25050.557
1772726040000,25051.139,25063.093,25044.496,25044.974
1772726100000,25043.909,25052.497,25029.423,25045.935
1772726160000,25046.076,25047.838,25017.311,25019.755
1772726220000,25020.125,25035.66,25017.417,25027.669
1772726280000,25028.517,25039.007,25020.514,25034.791
1772726340000,25035.309,25049.356,25028.28,25048.932
1772726400000,25048.606,25058.709,25038.871,25043.667
1772726460000,25043.548,25052.963,25027.325,25036.652
1772726520000,25036.587,25037.26,25015.023,25022.828
1772726580000,25022.294,25034.678,25012.962,25015.484
1772726640000,25014.506,25019.343,24994.643,24997.154
1772726700000,24996.99,25019.974,24996.99,25005.265
1772726760000,25005.482,25007.98,24989.791,25001.825
1772726820000,25002.912,25004.359,24990.388,24992.97
1772726880000,24992.275,24993.405,24972.521,24976.94
1772726940000,24976.767,24981.705,24965.364,24966.088
1772727000000,24965.772,24968.458,24947.852,24947.852
1772727060000,24948.027,24948.113,24924.399,24939.98
1772727120000,24940.883,24946.609,24929.641,24940.796
1772727180000,24942.524,24980.881,24929.543,24972.918
1772727240000,24973.049,24975.104,24948.406,24953.994
1772727300000,24953.179,24967.08,24934.544,24938.529
1772727360000,24937.697,24955.352,24928.925,24931.936
1772727420000,24932.751,24937.771,24920.092,24922.952
1772727480000,24922.888,24946.822,24916.04,24940.389
1772727540000,24940.845,24943.309,24923.613,24928.909
1772727600000,24917.146,24932.208,24916.591,24925.726
1772727660000,24926.189,24945.099,24918.31,24941.099
1772727720000,24941.353,24976.444,24936.526,24973.249
1772727780000,24973.447,24978.177,24939.221,24942.374
1772727840000,24942.232,24962.339,24940.189,24953.479
1772727900000,24953.409,24972.714,24940.965,24966.519
1772727960000,24965.953,24975.022,24952.344,24954.662
1772728020000,24956.419,24967.73,24952.151,24959.569
1772728080000,24959.128,24966.762,24933.111,24941.167
1772728140000,24940.276,24941.167,24932.782,24934
1772728200000,24934.652,24952.909,24932.289,24952.127
1772728260000,24951.648,24984.818,24949.387,24982.809
1772728320000,24983.048,24988.797,24975.092,24983.991
1772728380000,24984.427,24997.293,24984.372,24988.922
1772728440000,24989.281,24990.608,24953.172,24969.499
1772728500000,24968.861,24978.006,24960.316,24969.604
1772728560000,24969.469,24984.467,24968.691,24971.319
1772728620000,24970.888,24991.586,24968.975,24990.121
1772728680000,24989.639,24995.275,24979.076,24985.144
1772728740000,24985.491,25001.998,24977.925,24985.363
1772728800000,24984.939,25005.309,24984.461,24994.691
1772728860000,24994.909,24996.627,24962.51,24967.806
1772728920000,24967.686,24974.379,24956.329,24959.974
1772728980000,24960.089,24978.12,24959.354,24975.529
1772729040000,24975.208,24982.342,24969.531,24971.281
1772729100000,24971.433,25009.259,24971.433,25006.764
1772729160000,25007.264,25017.727,24990.651,25004.701
1772729220000,25004.484,25018.791,24995.907,25012.045
1772729280000,25012.447,25018.286,25001.006,25002.017
1772729340000,25002.089,25006.389,24984.729,24991.839
1772729400000,24991.459,25005.345,24988.796,24999.015
1772729460000,24999.591,24999.885,24974.893,24974.893
1772729520000,24975.056,24988.277,24975.056,24982.861
1772729580000,24983.23,24993.017,24975.728,24979.251
1772729640000,24978.839,24998.707,24976.709,24991.838
1772729700000,24991.899,25002.678,24988.242,24997.159
1772729760000,24996.712,25008.108,24994.342,24999.149
1772729820000,24999.996,25011.269,24999.996,25002.179
1772729880000,25003.407,25006.879,24996.819,25000.301
1772729940000,25000.432,25013.553,24998.42,25008.003
1772730000000,25007.861,25016.856,25000.796,25006.952
1772730060000,25007.485,25016.531,25005.268,25011.69
1772730120000,25011.843,25023.387,25011.843,25019.33
1772730180000,25019.299,25044.869,25016.579,25043.232
1772730240000,25043.374,25077.22,25043.374,25075.363
1772730300000,25074.254,25079.649,25063.517,25078.038
1772730360000,25077.874,25087.37,25052.74,25055.903
1772730420000,25056.284,25056.284,25022.024,25027.628
1772730480000,25027.323,25038.002,25025.536,25037.133
1772730540000,25036.916,25038.677,25009.505,25010.578
1772730600000,25010.459,25010.459,24972.648,24975.007
1772730660000,24975.387,25001,24975.387,25000.685
1772730720000,25001.044,25022.2,24993.913,25017.861
1772730780000,25019.249,25022.433,24990.333,24995.049
1772730840000,24994.661,25003.806,24992.041,24999.007
1772730900000,24998.627,25000.583,24960.844,24962.452
1772730960000,24962.865,24976.313,24949.199,24956.4
1772731020000,24955.988,24960.933,24950.687,24953.381
1772731080000,24952.849,24953.769,24942.602,24944.356
1772731140000,24944.019,24945.181,24921.697,24929.59
1772731200000,24929.395,24942.521,24923.149,24923.661
1772731260000,24923.28,24924.813,24906.626,24910.92
1772731320000,24911.449,24929.366,24911.449,24927.292
1772731380000,24928.049,24934.146,24922.564,24932.506
1772731440000,24932.223,24953.15,24932.147,24941.086
1772731500000,24940.825,24945.729,24931.39,24936.641
1772731560000,24936.055,24940.503,24914.679,24938.7
1772731620000,24938.852,24948.646,24930.026,24933.669
1772731680000,24933.342,24958.257,24933.038,24943.884
1772731740000,24919.497,24936.649,24894.099,24894.984
1772731800000,24894.647,24907.8,24889.859,24892.731
1772731860000,24892.319,24892.536,24850.077,24851.631
1772731920000,24852.12,24854.676,24834.638,24845.001
1772731980000,24844.915,24856.386,24837.4,24841.489
1772732040000,24841.14,24846.535,24830.807,24834.916
1772732100000,24834.72,24851.316,24830.294,24831.699
1772732160000,24831.524,24842.436,24823.213,24827.293
1772732220000,24826.989,24883.119,24817.595,24882.504
1772732280000,24882.993,24887.2,24849.072,24851.606
1772732340000,24851.508,24864.643,24842.542,24852.153
1772732400000,24854.642,24870.874,24842.642,24863.613
1772732460000,24862.239,24862.239,24819.218,24820.141
1772732520000,24819.402,24826.512,24811.79,24816.135
1772732580000,24814.895,24840.506,24809.894,24814.152
1772732640000,24813.696,24824.306,24801.595,24815.056
1772732700000,24814.947,24816.371,24797.354,24801.305
1772732760000,24800.349,24807.146,24793.171,24801.555
1772732820000,24801.403,24808.448,24796.446,24805.045
1772732880000,24805.491,24815.766,24784.087,24792.95
1772732940000,24792.722,24800.094,24773.537,24779.483
1772733000000,24778.592,24781.397,24757.236,24762.819
1772733060000,24763.439,24796.904,24759.421,24785.708
1772733120000,24785.022,24816.552,24780.296,24813.085
1772733180000,24814.063,24814.063,24789.454,24792.071
1772733240000,24792.191,24792.191,24767.69,24776.355
1772733300000,24775.583,24776.638,24755.181,24761.074
1772733360000,24761.727,24768.389,24754.51,24767.669
1772733420000,24766.95,24782.637,24761.877,24779.939
1772733480000,24779.059,24787.078,24766.517,24772.396
1772733540000,24773.729,24784.348,24769.3,24772.248
1772733600000,24771.596,24789.893,24765.867,24781.749
1772733660000,24781.619,24796.119,24771.907,24791.858
1772733720000,24791.466,24799.339,24774.582,24775.386
1772733780000,24775.581,24792.232,24775.581,24792.232
1772733840000,24792.548,24808.302,24786.47,24802.709
1772733900000,24799.209,24812.635,24788.088,24804.469
1772733960000,24805.794,24823.039,24799.63,24811.413
1772734020000,24811.859,24835.028,24810.401,24834.745
1772734080000,24835.006,24842.171,24825.597,24830.823
1772734140000,24831.128,24836.752,24815.046,24836.209
1772734200000,24835.818,24842.418,24823.814,24839.203
1772734260000,24838.192,24839.486,24815.832,24815.832
1772734320000,24817.746,24838.829,24811.602,24834.849
1772734380000,24835.006,24847.819,24825.384,24847.819
1772734440000,24847.856,24852.787,24841.362,24843.713
1772734500000,24842.702,24853.522,24829.787,24835.97
1772734560000,24836.666,24840.272,24827.55,24831.363
1772734620000,24830.71,24833.272,24818.896,24819.33
1772734680000,24820.733,24831.681,24802.463,24804.309
1772734740000,24804.656,24805.221,24768.879,24770.977
1772734800000,24771.477,24787.924,24771.477,24778.102
1772734860000,24777.602,24790.407,24768.391,24784.757
1772734920000,24783.93,24821.082,24783.93,24812.039
1772734980000,24811.637,24816.529,24799.75,24801.456
1772735040000,24801.576,24805.908,24794.934,24801.169
1772735100000,24800.609,24803.423,24771.855,24771.855
1772735160000,24772.116,24773.459,24754.412,24755.377
1772735220000,24756.213,24769.91,24748.394,24764.944
1772735280000,24765.553,24775.014,24752.97,24755.351
1772735340000,24755.492,24769.364,24751.251,24761.369
1772735400000,24759.428,24789.95,24759.406,24766.017
1772735460000,24765.342,24772.39,24751.4,24770.825
1772735520000,24771.064,24774.065,24744.65,24753.533
1772735580000,24752.783,24766.309,24741.453,24765.729
1772735640000,24765.733,24772.852,24757.339,24764.226
1772735700000,24764.129,24787.693,24764.118,24776.431
1772735760000,24776.389,24779.162,24761.449,24761.449
1772735820000,24761.166,24778.139,24761.166,24777.209
1772735880000,24776.811,24794.035,24776.8,24791.277
1772735940000,24791.08,24795.975,24779.97,24780.329
1772736000000,24781.166,24809.591,24778.731,24806.928
1772736060000,24806.59,24811.449,24799.286,24802.067
1772736120000,24801.436,24827.387,24800.74,24823.119
1772736180000,24823.003,24835.898,24808.345,24816.607
1772736240000,24817.559,24830.002,24816.346,24825.951
1772736300000,24825.701,24828.855,24792.222,24792.45
1772736360000,24792.82,24814.045,24780.727,24811.861
1772736420000,24811.699,24818.646,24806.535,24812.244
1772736480000,24811.08,24814.099,24791.903,24795.13
1772736540000,24795.26,24795.919,24783.261,24792.351
1772736600000,24791.895,24793.059,24773.18,24773.358
1772736660000,24774.053,24780.38,24756.663,24756.663
1772736720000,24756.587,24766.609,24751.802,24766.609
1772736780000,24766.091,24768.372,24758.262,24762.382
1772736840000,24761.774,24769.883,24743.209,24749.394
1772736900000,24749.514,24761.742,24749.514,24760.405
1772736960000,24760.916,24774.114,24758.622,24761.578
1772737020000,24761.088,24784.757,24758.965,24778.994
1772737080000,24780.028,24799.309,24774.362,24779.177
1772737140000,24778.524,24784.764,24776.174,24782.659
1772737200000,24781.843,24794.817,24770.6,24793.403
1772737260000,24793.708,24809.962,24791.286,24799.026
1772737320000,24799.146,24812.719,24794.493,24809.299
1772737380000,24809.249,24813.335,24793.156,24796.867
1772737440000,24796.073,24812.057,24788.517,24799.971
1772737500000,24799.851,24817.92,24798.249,24816.128
1772737560000,24815.301,24826.549,24805.089,24805.089
1772737620000,24804.94,24817.716,24804.277,24812.521
1772737680000,24812.815,24815.696,24798.964,24806.176
1772737740000,24806.568,24812.249,24801.89,24808.153
1772737800000,24807.066,24811.164,24792.705,24799.399
1772737860000,24797.653,24812.909,24796.948,24798.067
1772737920000,24797.501,24811.345,24789.771,24807.683
1772737980000,24808.031,24824.416,24807.14,24824.416
1772738040000,24824.481,24826.569,24815.285,24821.394
1772738100000,24821.23,24823.449,24805.343,24807.016
1772738160000,24806.744,24814.377,24798.653,24798.653
1772738220000,24798.567,24816.135,24796.706,24807.786
1772738280000,24807.264,24824.862,24806.894,24813.942
1772738340000,24814.769,24829.609,24811.081,24827.043
1772738400000,24828.88,24847.746,24823.264,24823.688
1772738460000,24822.307,24832.604,24816.08,24827.702
1772738520000,24828.203,24834.38,24815.389,24816.051
1772738580000,24814.856,24828.812,24807.235,24823.344
1772738640000,24823.083,24828.605,24817.733,24823.734
1772738700000,24822.712,24830.661,24786.481,24786.879
1772738760000,24786.047,24800.396,24781.937,24793.429
1772738820000,24792.918,24797.862,24783.919,24791.3
1772738880000,24790.899,24802.532,24789.92,24793.223
1772738940000,24793.31,24811.368,24791.849,24806.247
1772739000000,24805.812,24806.356,24773.657,24774.109
1772739060000,24774.729,24783.676,24770.786,24783.318
1772739120000,24782.639,24784.121,24760.304,24769.318
1772739180000,24770.057,24785.599,24765.708,24779.586
1772739240000,24778.781,24784.184,24771.953,24777.193
1772739300000,24776.454,24785.905,24771.52,24772.695
1772739360000,24773.445,24777.63,24764.748,24767.876
1772739420000,24768.212,24777.41,24763.667,24775.922
1772739480000,24775.629,24793.149,24775.629,24789.227
1772739540000,24787.813,24792.679,24777.659,24790.052
1772739600000,24790.226,24801.667,24787.54,24795.729
1772739660000,24795.374,24812.401,24795.374,24807.541
1772739720000,24807.357,24816.689,24795.723,24812.93
1772739780000,24811.409,24816.02,24801.564,24803.444
1772739840000,24803.922,24818.43,24803.109,24816.865
1772739900000,24816.941,24819.713,24799.86,24816.585
1772739960000,24817.063,24828.905,24814.423,24824.254
1772740020000,24824.385,24824.385,24814.308,24819.941
1772740080000,24818.811,24831.935,24818.582,24830.402
1772740140000,24830.032,24839.328,24827.956,24832.455
1772740200000,24831.357,24848.753,24831.031,24838.795
1772740260000,24838.284,24843.347,24828.787,24828.971
1772740320000,24829.352,24836.099,24814.631,24830.257
1772740380000,24829.637,24832.329,24821.157,24826.95
1772740440000,24827.625,24830.555,24802.271,24802.641
1772740500000,24801.409,24806.539,24790.245,24802.777
1772740560000,24801.765,24815.578,24798.798,24809.761
1772740620000,24810.283,24828.754,24809.349,24825.189
1772740680000,24824.058,24832.089,24817.11,24827.711
1772740740000,24827.636,24829.375,24819.894,24825.014
1772740800000,24824.851,24828.749,24813.792,24820.521
1772740860000,24819.543,24833.384,24815.29,24825.206
1772740920000,24825.086,24831.914,24819.249,24826.705
1772740980000,24826.619,24826.619,24800.002,24807.505
1772741040000,24807.081,24860.106,24793.88,24860.106
1772741100000,24854.369,24855.119,24830.439,24834.427
1772741160000,24833.633,24840.507,24811.091,24833.391
1772741220000,24834.479,24853.039,24826.51,24826.695
1772741280000,24827.076,24875.958,24820.408,24875.958
1772741340000,24876.142,24879.384,24858.969,24868.755
1772741400000,24868.853,24892.331,24865.722,24891.572
1772741460000,24891.485,24900.967,24878.383,24881.014
1772741520000,24881.297,24898.227,24874.649,24875.327
1772741580000,24875.381,24889.886,24868.596,24880.188
1772741640000,24878.557,24890.699,24871.543,24885.519
1772741700000,24886.083,24902.753,24875.518,24875.518
1772741760000,24875.724,24887.944,24869.33,24883.859
1772741820000,24883.934,24893.393,24878.718,24882.871
1772741880000,24883.829,24911.571,24882.676,24910.441
1772741940000,24910.321,24912.256,24896.3,24897.594
1772742000000,24896.637,24911.163,24888.98,24892.893
1772742060000,24892.762,24915.056,24890.915,24910.467
1772742120000,24910.934,24917.816,24904.333,24911.693
1772742180000,24912.563,24930.849,24912.563,24929.719
1772742240000,24929.381,24932.371,24920.346,24931.73
1772742300000,24931.926,24958.889,24931.926,24951.218
1772742360000,24950.935,24959.84,24948.206,24955.621
1772742420000,24955.502,24958.489,24940.542,24942.384
1772742480000,24943.004,24948.519,24933.417,24934.188
1772742540000,24934.449,24935.629,24917.321,24920.31
1772742600000,24920.648,24929.79,24906.903,24927.976
1772742660000,24927.726,24940.579,24927.726,24936.647
1772742720000,24937.289,24950.336,24935.504,24948.977
1772742780000,24948.672,24949.227,24927.023,24943.94
1772742840000,24946.082,24954.302,24943.714,24949.951
1772742900000,24949.114,24959.094,24945.798,24951.581
1772742960000,24951.995,24958.495,24944.032,24949.779
1772743020000,24950.029,24957.489,24948.207,24957.08
1772743080000,24957.809,24964.689,24956.876,24964.426
1772743140000,24965.009,24965.404,24939.969,24946.469
1772743200000,24946.158,24948.009,24938.722,24942.127
1772743260000,24943.04,24945.682,24932.492,24937.746
1772743320000,24938.829,24947.309,24936.508,24942.805
1772743380000,24943.294,24944.392,24924.535,24928.47
1772743440000,24928.906,24935.099,24916.979,24934.039
1772743500000,24933.734,24945.248,24919.6,24924.633
1772743560000,24924.502,24929.743,24913.022,24922.559
1772743620000,24923.124,24927.266,24911.219,24921.755
1772743680000,24923.277,24947.96,24918.014,24946.155
1772743740000,24945.6,24954.949,24943.252,24954.438
1772743800000,24955.308,24990.705,24955.308,24975.424
1772743860000,24976.087,24983.663,24960.057,24970.252
1772743920000,24971.655,24983.212,24967.009,24982.951
1772743980000,24983.223,24987.899,24976.101,24979.709
1772744040000,24980.019,24995.446,24970.912,24993.965
1772744100000,24993.509,25003.238,24983.709,24985.768
1772744160000,24985.854,25003.976,24983.125,25000.353
1772744220000,25001.397,25019.342,24997.602,25013.84
1772744280000,25014.47,25019.824,25010.902,25015.069
1772744340000,25013.801,25022.169,25007.016,25013.764
1772744400000,25014.819,25017.045,24999.217,25005.424
1772744460000,25004.859,25004.859,24997.184,24999.542
1772744520000,24999.249,25000.215,24989.78,24998.199
1772744580000,24998.965,25000.858,24992.715,24993.661
1772744640000,24993.107,25005.055,24991.857,25001.401
1772744700000,25001.901,25015.284,24998.171,25003.869
1772744760000,25003.9,25004.575,24995.191,24997.181
1772744820000,24997.497,24999.823,24991.19,24996.159
1772744880000,24995.963,24998.083,24991.894,24992.59
1772744940000,24992.536,25002.974,24990.655,25002.974
1772745000000,25002.452,25003.969,24996.994,24999.539
1772745060000,24999.387,25000.599,24990.026,24991.526
1772745120000,24991.678,24993.989,24987.546,24991.036
1772745180000,24991.417,24994.504,24988.133,24993.123
1772745240000,24993.015,25000.625,24991.058,24997.765
1772745300000,24997.765,24997.765,24997.765,24997.765
1772745360000,24997.765,24997.765,24997.765,24997.765
1772745420000,24997.765,24997.765,24997.765,24997.765
1772745480000,24997.765,24997.765,24997.765,24997.765
1772745540000,24997.765,24997.765,24997.765,24997.765
1772745600000,24997.765,24997.765,24997.765,24997.765
1772745660000,24997.765,24997.765,24997.765,24997.765
1772745720000,24997.765,24997.765,24997.765,24997.765
1772745780000,24997.765,24997.765,24997.765,24997.765
1772745840000,24997.765,24997.765,24997.765,24997.765
1772745900000,24997.765,24997.765,24997.765,24997.765
1772745960000,24997.765,24997.765,24997.765,24997.765
1772746020000,24997.765,24997.765,24997.765,24997.765
1772746080000,24997.765,24997.765,24997.765,24997.765
1772746140000,24997.765,24997.765,24997.765,24997.765
1772746200000,24997.765,24997.765,24997.765,24997.765
1772746260000,24997.765,24997.765,24997.765,24997.765
1772746320000,24997.765,24997.765,24997.765,24997.765
1772746380000,24997.765,24997.765,24997.765,24997.765
1772746440000,24997.765,24997.765,24997.765,24997.765
1772746500000,24997.765,24997.765,24997.765,24997.765
1772746560000,24997.765,24997.765,24997.765,24997.765
1772746620000,24997.765,24997.765,24997.765,24997.765
1772746680000,24997.765,24997.765,24997.765,24997.765
1772746740000,24997.765,24997.765,24997.765,24997.765
1772746800000,24997.765,24997.765,24997.765,24997.765
1772746860000,24997.765,24997.765,24997.765,24997.765
1772746920000,24997.765,24997.765,24997.765,24997.765
1772746980000,24997.765,24997.765,24997.765,24997.765
1772747040000,24997.765,24997.765,24997.765,24997.765
1772747100000,24997.765,24997.765,24997.765,24997.765
1772747160000,24997.765,24997.765,24997.765,24997.765
1772747220000,24997.765,24997.765,24997.765,24997.765
1772747280000,24997.765,24997.765,24997.765,24997.765
1772747340000,24997.765,24997.765,24997.765,24997.765
1772747400000,24997.765,24997.765,24997.765,24997.765
1772747460000,24997.765,24997.765,24997.765,24997.765
1772747520000,24997.765,24997.765,24997.765,24997.765
1772747580000,24997.765,24997.765,24997.765,24997.765
1772747640000,24997.765,24997.765,24997.765,24997.765
1772747700000,24997.765,24997.765,24997.765,24997.765
1772747760000,24997.765,24997.765,24997.765,24997.765
1772747820000,24997.765,24997.765,24997.765,24997.765
1772747880000,24997.765,24997.765,24997.765,24997.765
1772747940000,24997.765,24997.765,24997.765,24997.765
1772748000000,24997.765,24997.765,24997.765,24997.765
1772748060000,24997.765,24997.765,24997.765,24997.765
1772748120000,24997.765,24997.765,24997.765,24997.765
1772748180000,24997.765,24997.765,24997.765,24997.765
1772748240000,24997.765,24997.765,24997.765,24997.765
1772748300000,24997.765,24997.765,24997.765,24997.765
1772748360000,24997.765,24997.765,24997.765,24997.765
1772748420000,24997.765,24997.765,24997.765,24997.765
1772748480000,24997.765,24997.765,24997.765,24997.765
1772748540000,24997.765,24997.765,24997.765,24997.765
1772748600000,24997.765,24997.765,24997.765,24997.765
1772748660000,24997.765,24997.765,24997.765,24997.765
1772748720000,24997.765,24997.765,24997.765,24997.765
1772748780000,24997.765,24997.765,24997.765,24997.765
1772748840000,24997.765,24997.765,24997.765,24997.765
1772748900000,24997.765,24997.765,24997.765,24997.765
1772748960000,24997.765,24997.765,24997.765,24997.765
1772749020000,24997.765,24997.765,24997.765,24997.765
1772749080000,24997.765,24997.765,24997.765,24997.765
1772749140000,24997.765,24997.765,24997.765,24997.765
1772749200000,24997.765,24997.765,24997.765,24997.765
1772749260000,24997.765,24997.765,24997.765,24997.765
1772749320000,24997.765,24997.765,24997.765,24997.765
1772749380000,24997.765,24997.765,24997.765,24997.765
1772749440000,24997.765,24997.765,24997.765,24997.765
1772749500000,24997.765,24997.765,24997.765,24997.765
1772749560000,24997.765,24997.765,24997.765,24997.765
1772749620000,24997.765,24997.765,24997.765,24997.765
1772749680000,24997.765,24997.765,24997.765,24997.765
1772749740000,24997.765,24997.765,24997.765,24997.765
1772749800000,24997.765,24997.765,24997.765,24997.765
1772749860000,24997.765,24997.765,24997.765,24997.765
1772749920000,24997.765,24997.765,24997.765,24997.765
1772749980000,24997.765,24997.765,24997.765,24997.765
1772750040000,24997.765,24997.765,24997.765,24997.765
1772750100000,24997.765,24997.765,24997.765,24997.765
1772750160000,24997.765,24997.765,24997.765,24997.765
1772750220000,24997.765,24997.765,24997.765,24997.765
1772750280000,24997.765,24997.765,24997.765,24997.765
1772750340000,24997.765,24997.765,24997.765,24997.765
1772750400000,24997.765,24997.765,24997.765,24997.765
1772750460000,24997.765,24997.765,24997.765,24997.765
1772750520000,24997.765,24997.765,24997.765,24997.765
1772750580000,24997.765,24997.765,24997.765,24997.765
1772750640000,24997.765,24997.765,24997.765,24997.765
1772750700000,24997.765,24997.765,24997.765,24997.765
1772750760000,24997.765,24997.765,24997.765,24997.765
1772750820000,24997.765,24997.765,24997.765,24997.765
1772750880000,24997.765,24997.765,24997.765,24997.765
1772750940000,24997.765,24997.765,24997.765,24997.765
1772751000000,24997.765,24997.765,24997.765,24997.765
1772751060000,24997.765,24997.765,24997.765,24997.765
1772751120000,24997.765,24997.765,24997.765,24997.765
1772751180000,24997.765,24997.765,24997.765,24997.765
1772751240000,24997.765,24997.765,24997.765,24997.765
1772751300000,24997.765,24997.765,24997.765,24997.765
1772751360000,24997.765,24997.765,24997.765,24997.765
1772751420000,24997.765,24997.765,24997.765,24997.765
1772751480000,24997.765,24997.765,24997.765,24997.765
1772751540000,24997.765,24997.765,24997.765,24997.765
1772751600000,24986.117,24992.962,24972.823,24976.356
1772751660000,24975.819,24984.051,24972.051,24974.312
1772751720000,24972.356,24982.473,24970.812,24980.334
1772751780000,24981.319,24995.062,24981.319,24992.823
1772751840000,24992.834,25002.375,24989.889,24997.823
1772751900000,24998.139,25002.451,24990.573,24992.069
1772751960000,24992.062,25003.128,24992.062,25000.323
1772752020000,25001.342,25007.599,24998.106,25001.834
1772752080000,25001.845,25009.995,24996.051,25004.823
1772752140000,25005.106,25005.603,25001.562,25004.506
1772752200000,25005.342,25010.267,25002.334,25003.289
1772752260000,25002.878,25011.973,25000.367,25009.245
1772752320000,25009.353,25015.136,25009.353,25010.767
1772752380000,25010.117,25015.951,25010.073,25013.349
1772752440000,25013.201,25013.756,25001.79,25007.44
1772752500000,25007.331,25010.028,25000.606,25007.973
1772752560000,25007.745,25011.506,25007.636,25008.647
1772752620000,25008.734,25010.969,25006.562,25009.778
1772752680000,25009.719,25011.267,25007.342,25009.451
1772752740000,25009.017,25010.886,25006.973,25009.32
1772752800000,25009.864,25012.908,25007.29,25011.245
1772752860000,25011.364,25011.419,25009.495,25010.267
1772752920000,25010.147,25011.495,25009.581,25010.636
1772752980000,25008.595,25012.842,25008.595,25011.219
1772753040000,25011.767,25013.099,25006.147,25007.886
1772753100000,25007.995,25008.32,25004.19,25006.245
1772753160000,25007.103,25008.256,25001.19,25005.331
1772753220000,25005.223,25005.223,24998.397,24999.223
1772753280000,24999.451,25011.767,24998.745,25010.603
1772753340000,25011.969,25024.969,25011.223,25017.539
1772753400000,25017.723,25020.969,25013.267,25014.125
1772753460000,25014.028,25019.219,25013.614,25017.44
1772753520000,25018.039,25018.831,25010.125,25014.397
1772753580000,25014.19,25015.484,25011.495,25013.342
1772753640000,25013.223,25015.962,25010.484,25011.603
1772753700000,25011.506,25012.767,25008.581,25010.719
1772753760000,25010.278,25012.039,25008.614,25011.581
1772753820000,25011.712,25012.256,25008.462,25008.625
1772753880000,25009.099,25020.734,25008.756,25017.875
1772753940000,25017.701,25020.719,25017.245,25019.723
1772754000000,25020.408,25025.408,25020.017,25022.19
1772754060000,25021.734,25034.517,25021.603,25032.136
1772754120000,25032.44,25036.419,25031.017,25035.028
1772754180000,25035.099,25036.099,25028.592,25028.723
1772754240000,25029.092,25034.408,25027.017,25028.723
1772754300000,25028.625,25030.849,25021.408,25030.092
1772754360000,25030.719,25037.289,25028.69,25031.219
1772754420000,25030.647,25036.256,25027.984,25031.82
1772754480000,25032.375,25035.44,25029.289,25029.984
1772754540000,25029.353,25031.469,25021.267,25021.408
1772754600000,25021.517,25027.099,25016.342,25024.103
1772754660000,25024.647,25035.734,25023.44,25035.245
1772754720000,25035.419,25039.099,25033.962,25034.853
1772754780000,25034.756,25038.099,25031.234,25034.256
1772754840000,25034.484,25035.599,25028.245,25029.973
1772754900000,25029.756,25034.886,25027.69,25034.719
1772754960000,25034.581,25039.767,25033.969,25036.603
1772755020000,25036.962,25037.734,25032.419,25034.419
1772755080000,25034.19,25037.419,25032.603,25036.386
1772755140000,25036.245,25037.849,25028.364,25030.386
1772755200000,25031.125,25037.375,25029.289,25030.919
1772755260000,25031.017,25045.245,25030.908,25043.158
1772755320000,25043.219,25045.969,25037.669,25040.897
1772755380000,25040.712,25044.745,25036.69,25041.114
1772755440000,25040.842,25049.973,25040.842,25046.289
1772755500000,25046.386,25050.114,25044.625,25047.158
